make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,price_per_hp
Hyundai,Elantra Touring,2011,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1439,20295,147.06521739130434
Hyundai,Elantra Touring,2012,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1439,17195,124.60144927536231
Hyundai,Elantra Touring,2012,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,31,23,1439,15995,115.90579710144928
Hyundai,Elantra Touring,2012,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,31,23,1439,19495,141.268115942029
Hyundai,Elantra Touring,2012,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,30,23,1439,20295,147.06521739130434
Hyundai,Elantra,2015,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,35,24,1439,22600,130.635838150289
Hyundai,Elantra,2015,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1439,21700,149.6551724137931
Hyundai,Elantra,2015,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,38,28,1439,18250,125.86206896551724
Hyundai,Elantra,2015,regular unleaded,145,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,37,27,1439,17250,118.96551724137932
Hyundai,Elantra,2015,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,35,24,1439,22600,136.14457831325302
Hyundai,Elantra,2015,regular unleaded,173,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,34,24,1439,21600,124.85549132947978
Hyundai,Elantra,2016,regular unleaded,173,4,AUTOMATIC,front wheel drive,4,Performance,Compact,Sedan,35,24,1439,21250,122.83236994219654
Hyundai,Elantra,2016,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,38,28,1439,18250,125.86206896551724
Hyundai,Elantra,2016,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,35,24,1439,21250,128.0120481927711
Hyundai,Elantra,2016,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1439,21700,149.6551724137931
Hyundai,Elantra,2016,regular unleaded,173,4,MANUAL,front wheel drive,4,Performance,Compact,Sedan,34,24,1439,20250,117.05202312138728
Hyundai,Elantra,2016,regular unleaded,145,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,37,27,1439,17250,118.96551724137932
Hyundai,Elantra,2016,regular unleaded,145,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,38,28,1439,19700,135.86206896551724
Hyundai,Elantra,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,38,29,1439,18150,123.46938775510205
Hyundai,Elantra,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,28,1439,22350,152.0408163265306
Hyundai,Elantra,2017,regular unleaded,128,4,AUTOMATED_MANUAL,front wheel drive,4,unknown,Compact,Sedan,40,32,1439,20650,161.328125
Hyundai,Elantra,2017,regular unleaded,147,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,36,26,1439,17150,116.66666666666667
Hyundai,Elantra,2017,regular unleaded,201,4,AUTOMATED_MANUAL,front wheel drive,4,unknown,Compact,Sedan,33,26,1439,22750,113.18407960199005
Hyundai,Elantra,2017,regular unleaded,201,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,30,22,1439,21650,107.71144278606965
Hyundai,Elantra,2017,regular unleaded,147,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,38,29,1439,20250,137.75510204081633
Cadillac,Eldorado,2000,regular unleaded,275,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,15,1624,2905,10.563636363636364
Cadillac,Eldorado,2000,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,15,1624,3257,10.856666666666667
Cadillac,Eldorado,2001,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,15,1624,44011,146.70333333333335
Cadillac,Eldorado,2001,regular unleaded,275,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,15,1624,40436,147.04
Cadillac,Eldorado,2002,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,16,1624,47660,158.86666666666667
Cadillac,Eldorado,2002,regular unleaded,300,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,16,1624,45265,150.88333333333333
Cadillac,Eldorado,2002,regular unleaded,275,8,AUTOMATIC,front wheel drive,2,Luxury,Large,Coupe,25,16,1624,42130,153.2
Buick,Electra,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,4,unknown,Midsize,Sedan,25,16,155,2000,12.121212121212121
Honda,Element,2009,regular unleaded,166,4,MANUAL,all wheel drive,4,Crossover,Compact,4dr SUV,23,18,2202,22785,137.25903614457832
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,25770,155.24096385542168
Honda,Element,2009,regular unleaded,166,4,MANUAL,front wheel drive,4,Crossover,Compact,4dr SUV,23,18,2202,23270,140.18072289156626
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,23585,142.07831325301206
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,20275,122.13855421686748
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,24085,145.09036144578315
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,25285,152.31927710843374
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,21475,129.36746987951807
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,24070,145.0
Honda,Element,2009,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,22385,134.84939759036143
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,23885,143.8855421686747
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,22635,136.35542168674698
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,24335,146.59638554216866
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,25585,154.1265060240964
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,20525,123.644578313253
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,21775,131.17469879518072
Honda,Element,2010,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,24320,146.50602409638554
Honda,Element,2011,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,24185,145.69277108433735
Honda,Element,2011,regular unleaded,166,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,24,19,2202,22075,132.98192771084337
Honda,Element,2011,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,20825,125.45180722891567
Honda,Element,2011,regular unleaded,166,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,25,20,2202,22935,138.16265060240963
Lotus,Elise,2009,premium unleaded (required),189,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,27,21,613,43995,232.77777777777777
Lotus,Elise,2009,premium unleaded (required),218,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,26,20,613,54990,252.24770642201835
Lotus,Elise,2009,premium unleaded (required),189,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,27,21,613,47250,250.0
Lotus,Elise,2010,premium unleaded (required),189,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,27,21,613,47250,250.0
Lotus,Elise,2010,premium unleaded (required),218,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,26,20,613,54990,252.24770642201835
Lotus,Elise,2011,premium unleaded (required),189,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,27,21,613,51845,274.3121693121693
Lotus,Elise,2011,premium unleaded (required),217,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,26,20,613,54990,253.41013824884791
Lotus,Elise,2011,premium unleaded (required),217,4,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,26,20,613,57950,267.05069124423966
Buick,Enclave,2015,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,155,49305,171.19791666666666
Buick,Enclave,2015,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,155,39050,135.59027777777777
Buick,Enclave,2015,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,155,43450,150.86805555555554
Buick,Enclave,2015,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,155,45450,157.8125
Buick,Enclave,2015,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,155,47305,164.25347222222223
Buick,Enclave,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,43660,151.59722222222223
Buick,Enclave,2016,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,49515,171.92708333333334
Buick,Enclave,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,39065,135.64236111111111
Buick,Enclave,2016,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,47515,164.98263888888889
Buick,Enclave,2016,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,45660,158.54166666666666
Buick,Enclave,2017,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,39065,135.64236111111111
Buick,Enclave,2017,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,45765,158.90625
Buick,Enclave,2017,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,47625,165.36458333333334
Buick,Enclave,2017,regular unleaded,288,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,43765,151.96180555555554
Buick,Enclave,2017,regular unleaded,288,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,15,155,49625,172.30902777777777
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,29450,213.40579710144928
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,27655,200.3985507246377
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,25565,185.2536231884058
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,29435,213.29710144927537
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,27950,202.53623188405797
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,24065,174.3840579710145
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,26155,189.52898550724638
Buick,Encore,2015,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,30935,224.16666666666666
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,31285,226.70289855072463
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,25565,185.2536231884058
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,28300,205.07246376811594
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,29785,215.83333333333334
Buick,Encore,2016,regular unleaded,153,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,32,26,155,28850,188.56209150326796
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,24065,174.3840579710145
Buick,Encore,2016,regular unleaded,153,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,28,155,27350,178.75816993464053
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,29800,215.94202898550725
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,26355,190.97826086956522
Buick,Encore,2016,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,23,155,27855,201.84782608695653
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,155,31965,231.6304347826087
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,26865,194.67391304347825
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,155,30565,221.4855072463768
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,34,28,155,25565,185.2536231884058
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,31,26,155,27065,196.1231884057971
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,155,28365,205.54347826086956
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,30465,220.7608695652174
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,24365,176.55797101449275
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,all wheel drive,4,Crossover,Compact,4dr SUV,30,24,155,25865,187.42753623188406
Buick,Encore,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Crossover,Compact,4dr SUV,33,25,155,29065,210.6159420289855
Mitsubishi,Endeavor,2008,premium unleaded (required),225,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,19,15,436,29099,129.32888888888888
Mitsubishi,Endeavor,2008,premium unleaded (required),225,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,22,15,436,27599,122.66222222222223
Mitsubishi,Endeavor,2010,premium unleaded (recommended),225,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,21,15,436,29999,133.32888888888888
Mitsubishi,Endeavor,2010,premium unleaded (recommended),225,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,19,15,436,31499,139.99555555555557
Mitsubishi,Endeavor,2010,premium unleaded (recommended),225,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,21,15,436,27999,124.44
Mitsubishi,Endeavor,2011,premium unleaded (recommended),225,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,21,15,436,28299,125.77333333333333
Mitsubishi,Endeavor,2011,premium unleaded (recommended),225,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,21,15,436,32099,142.66222222222223
Mitsubishi,Endeavor,2011,premium unleaded (recommended),225,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,19,15,436,33599,149.32888888888888
Hyundai,Entourage,2007,regular unleaded,242,6,AUTOMATIC,front wheel drive,4,unknown,Midsize,Passenger Minivan,23,16,1439,26395,109.0702479338843
Hyundai,Entourage,2007,regular unleaded,242,6,AUTOMATIC,front wheel drive,4,unknown,Midsize,Passenger Minivan,23,16,1439,28895,119.40082644628099
Hyundai,Entourage,2007,regular unleaded,242,6,AUTOMATIC,front wheel drive,4,unknown,Midsize,Passenger Minivan,23,16,1439,23895,98.7396694214876
Hyundai,Entourage,2008,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,unknown,Midsize,Passenger Minivan,23,16,1439,29895,119.58
Hyundai,Entourage,2008,regular unleaded,250,6,AUTOMATIC,front wheel drive,4,unknown,Midsize,Passenger Minivan,23,16,1439,23995,95.98
Buick,Envision,2016,premium unleaded (recommended),252,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,155,42070,166.94444444444446
Buick,Envision,2016,premium unleaded (recommended),252,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,155,44710,177.4206349206349
Buick,Envision,2017,flex-fuel (unleaded/E85),197,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,28,21,155,39570,200.86294416243655
Buick,Envision,2017,premium unleaded (recommended),252,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,155,44960,178.4126984126984
Buick,Envision,2017,flex-fuel (unleaded/E85),197,4,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,29,22,155,35870,182.08121827411168
Buick,Envision,2017,premium unleaded (recommended),252,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,26,20,155,42320,167.93650793650792
Buick,Envision,2017,flex-fuel (unleaded/E85),197,4,AUTOMATIC,all wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,28,21,155,37720,191.4720812182741
Buick,Envision,2017,flex-fuel (unleaded/E85),197,4,AUTOMATIC,front wheel drive,4,"Crossover,Flex Fuel",Midsize,4dr SUV,29,22,155,37720,191.4720812182741
GMC,Envoy XL,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,18,13,549,33570,122.07272727272728
GMC,Envoy XL,2004,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,18,13,549,38120,138.61818181818182
GMC,Envoy XL,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,18,13,549,31320,113.89090909090909
GMC,Envoy XL,2004,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,18,13,549,35870,130.43636363636364
GMC,Envoy XL,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,18,13,549,33810,122.94545454545455
GMC,Envoy XL,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,17,12,549,36060,131.12727272727273
GMC,Envoy XL,2005,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,19,13,549,38160,127.2
GMC,Envoy XL,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,17,12,549,31945,116.16363636363636
GMC,Envoy XL,2005,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,18,13,549,40235,134.11666666666667
GMC,Envoy XL,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,18,13,549,29695,107.98181818181818
GMC,Envoy XL,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,18,13,549,33160,113.95189003436425
GMC,Envoy XL,2006,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,18,13,549,37600,125.33333333333333
GMC,Envoy XL,2006,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,18,13,549,29630,101.8213058419244
GMC,Envoy XL,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,19,14,549,30910,106.21993127147766
GMC,Envoy XL,2006,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,19,14,549,35350,117.83333333333333
GMC,Envoy XL,2006,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,19,14,549,27380,94.08934707903781
GMC,Envoy XUV,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,17,12,549,36115,131.3272727272727
GMC,Envoy XUV,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,18,13,549,29780,108.2909090909091
GMC,Envoy XUV,2005,regular unleaded,275,6,AUTOMATIC,rear wheel drive,4,unknown,Large,4dr SUV,18,13,549,33865,123.14545454545454
GMC,Envoy XUV,2005,regular unleaded,275,6,AUTOMATIC,four wheel drive,4,unknown,Large,4dr SUV,17,12,549,32030,116.47272727272727
GMC,Envoy,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,32960,113.26460481099656
GMC,Envoy,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,26760,91.95876288659794
GMC,Envoy,2007,regular unleaded,291,6,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,30770,105.73883161512028
GMC,Envoy,2007,regular unleaded,302,8,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,34990,115.86092715231788
GMC,Envoy,2007,regular unleaded,291,6,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,28950,99.48453608247422
GMC,Envoy,2007,regular unleaded,302,8,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,19,13,549,37190,123.1456953642384
GMC,Envoy,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,34020,119.36842105263158
GMC,Envoy,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,27980,98.17543859649123
GMC,Envoy,2008,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,19,13,549,37105,123.68333333333334
GMC,Envoy,2008,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,34970,116.56666666666666
GMC,Envoy,2008,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,30115,105.66666666666667
GMC,Envoy,2008,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,31885,111.87719298245614
GMC,Envoy,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,35615,124.96491228070175
GMC,Envoy,2009,regular unleaded,300,8,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,21,15,549,36535,121.78333333333333
GMC,Envoy,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,30625,107.45614035087719
GMC,Envoy,2009,regular unleaded,285,6,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,32760,114.94736842105263
GMC,Envoy,2009,regular unleaded,300,8,AUTOMATIC,four wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,38670,128.9
GMC,Envoy,2009,regular unleaded,285,6,AUTOMATIC,rear wheel drive,4,unknown,Midsize,4dr SUV,20,14,549,33480,117.47368421052632
Ferrari,Enzo,2003,premium unleaded (required),660,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,12,7,2774,643330,974.7424242424242
Volkswagen,Eos,2014,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,38325,191.625
Volkswagen,Eos,2014,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,42095,210.475
Volkswagen,Eos,2014,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,35595,177.975
Volkswagen,Eos,2015,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,39545,197.725
Volkswagen,Eos,2015,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,42745,213.725
Volkswagen,Eos,2015,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,36145,180.725
Volkswagen,Eos,2016,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,unknown,Compact,Convertible,30,22,873,31995,159.975
Suzuki,Equator,2010,regular unleaded,152,4,AUTOMATIC,rear wheel drive,4,unknown,Compact,Extended Cab Pickup,22,17,481,22075,145.23026315789474
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,unknown,Compact,Extended Cab Pickup,19,15,481,25645,98.25670498084291
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,unknown,Compact,Crew Cab Pickup,20,15,481,24775,94.92337164750958
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,unknown,Compact,Crew Cab Pickup,19,15,481,28850,110.53639846743295
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,unknown,Compact,Crew Cab Pickup,19,15,481,30900,118.39080459770115
Suzuki,Equator,2010,regular unleaded,152,4,MANUAL,rear wheel drive,4,unknown,Compact,Extended Cab Pickup,23,19,481,17520,115.26315789473684
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,unknown,Compact,Crew Cab Pickup,20,15,481,25125,96.26436781609195
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,unknown,Compact,Extended Cab Pickup,20,15,481,23245,89.06130268199233
Suzuki,Equator,2010,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,unknown,Compact,Crew Cab Pickup,19,15,481,27825,106.60919540229885
Suzuki,Equator,2010,regular unleaded,152,4,MANUAL,rear wheel drive,4,unknown,Compact,Extended Cab Pickup,23,19,481,18825,123.84868421052632
Suzuki,Equator,2011,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,unknown,Compact,Extended Cab Pickup,19,14,481,25979,99.53639846743295
Suzuki,Equator,2011,regular unleaded,261,6,AUTOMATIC,rear wheel drive,4,unknown,Compact,Crew Cab Pickup,20,15,481,25279,96.8544061302682
