last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
4258125,76.0,2,3.2,4,44.6,2,False,15.0,0,Kyiv,56027.96052631579
1181250,42.0,1,2.65,9,18.0,6,False,9.6,1,Hostomel,28125.0
4781250,49.9,1,3.0,16,18.9,14,False,10.6,0,Kyiv,95816.63326653308
2925000,57.5,2,2.5,9,35.5,9,False,9.3,0,Kyiv,50869.5652173913
3881250,54.8,2,2.65,7,34.8,2,False,8.3,0,Kyiv,70825.7299270073
1743188,30.0,1,2.5,9,16.0,8,False,7.0,0,Kyiv,58106.26666666667
3157532,64.3,2,2.7,23,31.7,21,False,12.0,0,Kyiv,49106.251944012445
1462500,44.0,2,2.5,5,26.3,2,False,5.4,1,Boryspil,33238.63636363636
3712500,54.0,2,2.7,17,27.0,5,False,12.0,2,Kyiv,68750.0
5850000,67.3,2,2.8,17,31.6,8,False,11.1,1,Kyiv,86924.21991084695
1968750,69.0,1,2.65,6,43.7,1,False,8.4,0,Borshchahivka,28532.60869565217
1068750,60.0,3,2.5,5,48.0,2,False,6.0,1,Brovary,17812.5
1287450,28.61,1,2.65,18,18.02,11,False,9.1,2,Hostomel,45000.0
2356875,32.0,1,2.65,17,16.0,17,False,9.0,0,Kyiv,73652.34375
2953125,49.0,2,2.7,9,29.1,5,False,7.4,4,Hostomel,60267.857142857145
3052688,39.0,1,2.65,4,20.0,3,False,9.0,0,Irpin,78274.05128205128
3431250,59.0,2,2.65,26,28.3,10,False,9.4,2,Kyiv,58156.77966101695
1968750,44.2,2,2.5,2,26.4,2,False,6.7,1,Hostomel,44541.8552036199
3093750,85.0,4,2.65,5,60.0,1,False,6.9,0,Kyiv,36397.05882352941
2306250,47.0,2,2.5,5,34.0,2,False,5.0,0,Bucha,49069.14893617021
1884375,35.0,2,2.45,9,21.0,9,False,6.0,2,Irpin,53839.28571428572
4792500,64.0,2,2.75,18,33.0,2,False,11.0,0,Kyiv,74882.8125
4893750,69.0,3,2.8,10,44.0,3,False,9.0,2,Kyiv,70923.91304347826
2306250,63.1,2,2.64,6,32.4,6,False,10.0,1,Bucha,36549.12836767036
2137500,29.3,1,2.75,9,15.2,1,False,7.0,0,Kyiv,72952.21843003413
2137500,48.7,4,2.55,5,37.1,2,False,5.2,0,Kyiv,43891.170431211496
2306250,36.0,1,2.65,7,17.0,3,False,7.0,2,Kyiv,64062.5
3234375,53.0,2,2.65,17,33.0,13,False,9.0,2,Kyiv,61025.943396226416
3543750,54.1,2,2.6,25,32.7,2,False,9.8,0,Kyiv,65503.69685767098
1828125,35.0,1,2.65,14,17.8,13,False,10.2,0,Hostomel,52232.142857142855
675000,30.0,1,2.6,5,18.0,4,False,6.0,0,Hostomel,22500.0
1125000,46.0,2,2.65,5,30.0,1,False,6.0,0,Boyarka,24456.52173913044
4390875,25.0,1,3.0,5,14.204545454545457,5,False,9.1,0,Kyiv,175635.0
1406250,27.7,0,2.65,24,18.0,4,False,9.1,2,Borshchahivka,50767.148014440434
1293750,58.6,3,2.25,5,44.100002,3,False,5.5,1,Boryspil,22077.64505119454
4021875,51.4,2,2.65,11,31.0,3,False,8.4,0,Kyiv,78246.5953307393
2250000,87.0,3,3.5,3,42.0,1,False,9.0,0,Vyshneve,25862.068965517243
2025000,31.0,1,2.5,3,17.0,3,False,5.5,0,Boyarka,65322.58064516129
945000,21.4,1,2.65,18,16.2,6,False,9.1,0,Boryspil,44158.8785046729
871875,35.0,1,2.65,5,20.0,4,False,8.0,2,Brovary,24910.714285714286
1968750,47.9,2,2.5,5,32.0,2,False,11.0,1,Boryspil,41101.25260960334
2390625,35.2,1,2.55,17,18.6,14,False,8.3,0,Kyiv,67915.48295454546
2700000,63.8,3,2.65,12,38.9,9,False,7.5,0,Borshchahivka,42319.74921630095
2475000,45.9,2,2.55,5,26.079545454545457,5,False,9.1,2,Kyiv,53921.56862745098
3206250,52.0,2,2.7,16,32.0,6,False,8.0,0,Kyiv,61658.65384615384
5259375,98.9,4,2.65,4,72.7,2,False,10.0,0,Kyiv,53178.71587462082
1011938,36.5,1,2.65,5,17.5,5,False,8.5,0,Boryspil,27724.328767123287
1462500,45.0,1,2.65,9,16.0,4,False,11.0,0,Brovary,32500.0
2694375,43.0,1,2.65,20,19.0,6,False,11.0,0,Kyiv,62659.88372093023
2812500,47.7,2,2.68,13,39.8,12,False,28.2,1,Kyiv,58962.2641509434
1743750,34.5,1,2.7,9,18.4,9,False,8.5,1,Bucha,50543.47826086957
4387500,60.2,2,2.7,25,29.4,8,False,11.2,2,Kyiv,72882.05980066444
2850188,76.0,3,2.65,25,43.0,1,False,10.0,1,Boryspil,37502.47368421053
2531250,27.0,1,2.65,5,11.7,2,False,8.0,0,Kyiv,93750.0
5175000,121.4,3,3.4,3,75.2,3,False,21.2,0,Kyiv,42627.67710049424
6131250,104.5,3,2.76,25,51.5,8,False,17.6,1,Kyiv,58672.24880382775
1406250,39.0,1,2.65,19,18.0,9,False,10.0,0,Vyshneve,36057.69230769231
1366875,44.0,2,2.6,5,31.1,1,False,5.3,0,Bucha,31065.340909090908
1968750,62.7,3,2.5,5,46.8,2,False,5.9,1,Boryspil,31399.52153110048
2784375,46.4,2,2.65,25,16.6,2,False,11.0,1,Hostomel,60008.081896551725
1350000,50.0,2,2.65,9,34.0,5,False,11.0,0,Hostomel,27000.0
1968750,33.7,1,2.5,9,18.8,1,False,5.6,2,Bucha,58419.88130563798
5175000,98.0,3,2.8,13,53.4,1,False,12.0,0,Kyiv,52806.12244897959
2531250,95.0,5,2.65,9,53.977272727272734,1,False,9.1,2,Brovary,26644.736842105263
3893574,51.3,1,3.1,16,26.13,6,False,11.36,0,Kyiv,75898.12865497076
5231250,65.6,2,3.2,7,34.0,4,False,14.0,0,Kyiv,79744.66463414635
12318750,220.0,5,2.65,4,110.0,4,False,17.0,5,Kyiv,55994.31818181818
3093750,72.5,4,2.65,9,48.2,5,False,6.5,0,Boyarka,42672.41379310345
1338750,32.0,1,2.65,5,17.5,4,False,5.5,0,Brovary,41835.9375
2053125,41.3,1,2.7,16,17.4,12,False,9.4,2,Kyiv,49712.46973365618
1068750,36.0,1,2.5,5,26.0,1,False,9.0,2,Vyshneve,29687.5
1321875,30.0,1,2.5,9,17.045454545454547,2,False,8.7,0,Boryspil,44062.5
2671875,46.0,2,2.5,5,29.0,4,False,7.0,1,Kyiv,58084.239130434784
6412331,97.9,3,2.8,6,55.62500000000001,3,False,9.1,0,Kyiv,65498.78447395301
3881250,80.0,3,2.65,26,43.0,23,False,11.1,0,Borshchahivka,48515.625
3543750,54.0,1,3.0,17,21.0,11,False,14.5,2,Kyiv,65625.0
2475000,40.8,1,2.65,7,20.8,7,False,10.3,1,Kyiv,60661.76470588236
2250000,46.0,2,2.65,9,29.0,3,False,7.0,0,Kyiv,48913.04347826087
3262500,66.4,3,2.6,9,41.6,5,False,8.5,2,Kyiv,49134.03614457831
1996875,29.3,1,2.65,5,15.2,2,False,6.9,0,Kyiv,68152.73037542662
3262500,58.1,2,2.65,25,29.3,11,False,11.2,0,Hostomel,56153.18416523236
1575000,34.0,1,2.65,7,17.7,7,False,11.9,0,Kyiv,46323.52941176471
1735312,37.43,1,2.65,17,17.95,2,False,9.68,0,Vyshneve,46361.5281859471
2418750,49.1,2,2.9,2,34.6,1,False,5.5,0,Kyiv,49261.71079429735
3065625,62.3,3,2.5,9,42.1,9,False,8.2,1,Kyiv,49207.46388443018
3150000,59.0,3,2.55,9,40.0,5,False,7.0,2,Kyiv,53389.83050847457
3121875,41.0,1,2.65,17,17.0,11,False,10.0,0,Kyiv,76143.29268292683
5990625,113.0,4,2.65,25,64.20454545454545,24,False,9.1,4,Kyiv,53014.38053097345
19687500,236.0,6,4.0,5,164.3,2,False,16.4,1,Kyiv,83421.61016949153
2812500,48.0,3,2.5,9,27.27272727272728,2,False,9.1,0,Kyiv,58593.75
5624438,63.0,2,2.65,25,31.0,4,False,18.0,0,Kyiv,89276.79365079365
675000,31.0,1,2.5,5,17.0,5,False,6.0,0,Vyshneve,21774.1935483871
4713750,53.3,2,2.7,25,27.2,18,False,9.3,0,Kyiv,88438.08630393997
4275000,72.0,2,2.65,23,38.0,15,False,11.0,0,Kyiv,59375.0
2581875,48.0,2,2.65,25,27.0,3,False,10.0,0,Hostomel,53789.0625
2053125,30.0,1,2.6,5,14.0,3,False,7.0,0,Bucha,68437.5
1856250,42.0,2,2.65,5,27.3,3,False,5.0,0,Boyarka,44196.42857142857
4381875,42.3,1,2.65,17,18.8,9,False,11.7,2,Kyiv,103590.4255319149
3251250,37.0,1,2.75,25,15.0,7,False,13.0,2,Kyiv,87871.62162162163
2868750,62.0,3,2.5,9,43.3,3,False,7.0,2,Kyiv,46270.16129032258
2238750,59.0,3,2.65,5,41.0,5,False,6.3,1,Kyiv,37944.91525423729
3262500,59.6,2,2.7,4,35.0,4,False,9.6,1,Irpin,54739.93288590604
4753125,82.0,2,2.8,6,43.0,2,False,17.0,2,Kyiv,57964.939024390245
2682562,64.48,2,2.65,27,33.2,19,False,12.8,4,Boyarka,41603.00868486352
6187500,230.0,5,2.5,2,130.6818181818182,2,False,9.1,0,Boryspil,26902.17391304348
2081250,37.4,1,2.7,9,14.1,8,False,10.2,0,Hostomel,55648.39572192514
8381250,70.0,2,3.0,9,36.0,7,False,9.1,0,Kyiv,119732.14285714286
3375000,58.0,2,3.0,5,36.0,5,False,9.0,0,Kyiv,58189.65517241379
2446875,50.0,2,2.6,9,30.3,7,False,9.2,0,Kyiv,48937.5
1681875,74.0,4,2.65,5,48.0,4,False,8.6,0,Boyarka,22728.04054054054
2700000,33.7,1,2.75,18,16.9,4,False,8.7,2,Kyiv,80118.69436201779
1630688,48.0,1,2.65,9,19.0,9,False,10.0,2,Bucha,33972.666666666664
1996875,51.0,2,2.65,8,24.5,7,False,9.0,0,Vyshneve,39154.41176470588
2981250,41.0,1,2.75,15,23.295454545454547,13,False,9.1,0,Kyiv,72713.41463414633
2643750,38.0,1,3.0,15,17.5,6,False,11.4,0,Kyiv,69572.36842105263
8938125,178.0,6,3.7,5,123.6,5,False,22.1,1,Kyiv,50214.18539325843
765000,33.0,1,2.5,5,17.5,4,False,8.0,0,Vyshneve,23181.81818181818
2081250,61.0,2,2.65,25,38.8,5,False,9.2,1,Hostomel,34118.852459016394
2615625,42.0,1,2.65,14,21.6,4,False,10.4,2,Kyiv,62276.78571428572
2632500,50.0,2,2.6,9,30.0,6,False,8.0,0,Kyiv,52650.0
1265625,43.0,2,2.65,5,27.4,4,False,5.4,1,Hostomel,29433.13953488372
2390625,53.3,2,2.65,5,31.2,5,False,10.0,0,Boryspil,44852.25140712946
2418750,48.0,1,2.65,22,14.0,5,False,23.8,0,Kyiv,50390.625
5383125,93.0,3,2.75,10,50.0,10,False,13.0,0,Kyiv,57883.06451612903
3065625,62.0,2,2.8,20,38.0,15,False,11.0,1,Brovary,49445.56451612903
2728125,40.0,1,2.5,16,16.0,10,False,10.0,2,Kyiv,68203.125
3487500,32.4,0,3.0,9,18.3,3,True,9.1,2,Kyiv,107638.88888888888
1800000,62.0,3,2.6,5,45.0,1,False,6.0,0,Boyarka,29032.25806451613
3391875,50.4,2,3.1,4,37.0,2,False,11.0,0,Kyiv,67299.10714285714
5619375,90.0,3,3.06,17,55.0,9,False,11.0,2,Brovary,62437.5
3825000,70.0,2,3.0,5,41.0,4,False,12.0,0,Kyiv,54642.857142857145
3487500,65.0,1,3.0,6,25.0,6,False,13.7,0,Boryspil,53653.84615384616
2868750,40.0,1,3.0,21,30.0,16,False,9.0,2,Kyiv,71718.75
956250,70.0,3,3.0,4,50.0,3,False,9.0,0,Hostomel,13660.714285714286
1856250,50.94,2,2.65,5,31.4,5,False,10.4,2,Boyarka,36439.92932862191
6862500,75.9,2,2.65,9,39.8,4,False,16.7,0,Kyiv,90415.01976284584
3358125,43.3,0,2.8,9,28.2,2,True,9.1,2,Kyiv,77554.84988452656
1350000,47.7,2,2.5,5,32.8,5,False,5.2,0,Irpin,28301.886792452828
3656250,52.0,2,2.7,16,32.6,12,False,10.0,0,Kyiv,70312.5
2081250,37.3,1,2.65,26,10.6,6,False,14.4,1,Hostomel,55797.5871313673
1406250,49.5,3,2.65,5,34.8,1,False,7.2,0,Hostomel,28409.090909090908
1850625,48.5,4,2.5,5,37.0,4,False,6.0,0,Brovary,38157.21649484536
2027250,42.0,1,2.65,23,23.863636363636367,13,False,9.1,0,Irpin,48267.857142857145
2587500,62.4,3,2.6,9,40.0,8,False,8.0,0,Bucha,41466.34615384616
2615625,37.0,1,2.8,14,18.4,12,False,8.6,0,Kyiv,70692.56756756757
3093750,82.5,3,2.65,9,46.87500000000001,2,False,9.1,0,Brovary,37500.0
2418750,52.3,2,2.65,12,29.8,4,False,10.9,0,Kyiv,46247.60994263863
2306250,38.0,1,2.7,25,19.0,4,False,9.5,2,Kyiv,60690.78947368421
675000,30.0,1,2.65,4,18.0,4,False,6.0,0,Vyshneve,22500.0
2193750,38.7,1,2.65,13,21.988636363636367,7,False,9.1,0,Kyiv,56686.0465116279
1518750,31.2,1,2.5,4,17.72727272727273,1,False,9.1,0,Kyiv,48677.88461538462
2671875,41.2,1,2.65,24,18.0,4,False,10.5,0,Kyiv,64851.33495145631
7136775,85.1,2,2.65,11,48.35227272727273,11,False,13.1,0,Kyiv,83863.39600470036
2812500,41.0,1,2.7,17,17.0,8,False,10.0,0,Kyiv,68597.56097560975
1659375,29.1,1,2.6,9,16.53409090909091,9,False,9.1,0,Kyiv,57023.19587628866
2615625,56.0,3,2.65,5,39.0,5,False,8.5,0,Kyiv,46707.58928571428
2784375,46.0,1,2.65,25,26.13636363636364,11,False,9.1,0,Kyiv,60529.891304347824
2756250,38.3,1,2.65,9,14.6,4,False,14.5,0,Kyiv,71964.75195822454
1828125,58.0,2,2.65,5,33.0,4,False,9.0,0,Hostomel,31519.396551724138
3712500,121.0,3,2.65,10,74.0,6,False,17.0,0,Bucha,30681.81818181818
2570625,42.11,1,2.65,23,14.5,4,False,14.3,2,Kyiv,61045.476133934935
928125,54.3,2,2.6,5,29.8,3,False,8.3,2,Irpin,17092.54143646409
2235938,40.3,1,2.65,10,18.6,9,False,10.7,0,Kyiv,55482.33250620348
7593750,73.2,2,3.05,8,30.0,5,False,25.0,1,Kyiv,103739.75409836065
12931875,193.2,4,2.5,6,83.8,5,False,17.6,1,Kyiv,66935.17080745343
3881250,82.0,3,3.0,5,54.0,1,False,9.0,0,Kyiv,47332.31707317073
4612500,95.0,2,3.5,6,50.0,6,False,23.5,0,Kyiv,48552.63157894737
1490625,34.0,1,2.65,17,16.0,1,False,8.0,0,Irpin,43841.91176470588
3150000,41.0,1,2.7,16,16.5,12,False,12.0,1,Kyiv,76829.26829268293
3009375,79.9,3,2.6,9,35.6,9,False,11.5,0,Boryspil,37664.26783479349
618750,57.4,3,2.65,5,41.5,4,False,6.0,0,Borshchahivka,10779.616724738677
2531250,81.0,3,2.6,10,58.0,4,False,8.5,2,Hostomel,31250.0
1659375,35.7,1,2.65,22,16.0,7,False,9.0,0,Irpin,46481.09243697479
2632500,55.8,2,2.65,16,30.0,10,False,15.0,0,Brovary,47177.41935483871
5906250,99.0,4,3.3,5,69.0,1,False,9.6,0,Kyiv,59659.09090909091
2514375,75.6,3,2.6,10,46.0,3,False,10.3,0,Borshchahivka,33258.92857142857
2221875,36.0,1,2.65,12,21.0,12,False,7.7,0,Kyiv,61718.75
1940625,50.0,2,2.65,9,30.0,5,False,7.5,0,Irpin,38812.5
1575000,33.2,1,2.55,9,19.0,3,False,5.4,0,Boyarka,47439.75903614458
3088125,68.6,2,2.65,10,42.6,6,False,10.8,0,Hostomel,45016.399416909626
3712500,47.6,2,2.65,5,24.9,4,False,9.0,0,Kyiv,77993.6974789916
1575000,29.1,1,2.6,9,15.0,1,False,6.6,0,Kyiv,54123.71134020618
4275000,81.0,3,2.6,10,49.0,5,False,11.0,0,Kyiv,52777.77777777778
3178125,49.7,2,2.65,25,26.9,15,False,11.1,0,Kyiv,63946.17706237424
1524375,34.0,1,2.8,5,18.0,4,False,8.0,0,Bucha,44834.55882352941
3543750,51.0,2,2.6,13,28.97727272727273,12,False,9.1,0,Kyiv,69485.29411764706
3037500,42.0,1,2.65,5,17.0,4,False,19.0,0,Kyiv,72321.42857142857
3937500,78.2,3,2.65,16,51.6,1,False,11.1,0,Kyiv,50351.66240409207
3375000,61.0,3,2.5,9,43.4,2,False,6.2,1,Kyiv,55327.86885245902
703125,31.0,1,2.6,2,19.7,1,False,5.7,0,Bucha,22681.451612903227
4085865,78.96,3,2.65,14,45.95,2,False,11.78,1,Bucha,51746.01063829788
2921984,39.42,1,2.55,5,20.11,4,False,9.08,0,Hostomel,74124.4038559107
2745000,50.0,2,2.65,9,31.0,5,False,8.0,0,Kyiv,54900.0
1715625,29.0,1,2.55,9,15.0,7,False,6.5,0,Kyiv,59159.48275862069
2581875,55.0,3,2.65,5,39.0,5,False,7.0,1,Kyiv,46943.181818181816
2221875,41.0,1,2.65,17,21.0,13,False,8.5,0,Kyiv,54192.07317073171
9288000,103.2,3,2.65,11,55.7,5,False,19.5,2,Kyiv,90000.0
1293750,56.8,2,3.0,3,31.9,3,False,10.0,0,Vyshneve,22777.28873239437
2418750,45.0,2,2.65,9,29.0,6,False,7.0,1,Kyiv,53750.0
8339086,111.9,4,2.65,18,64.7,4,False,9.1,0,Kyiv,74522.66309204647
2475000,56.0,3,2.65,5,41.0,4,False,5.0,1,Kyiv,44196.42857142857
2728125,34.4,1,2.65,18,14.3,5,False,7.8,2,Kyiv,79305.95930232559
2559375,40.0,1,2.65,25,13.6,9,False,12.2,0,Kyiv,63984.375
1743750,44.0,2,2.5,4,28.0,2,False,5.0,0,Boyarka,39630.681818181816
3853125,57.0,3,2.65,12,37.4,9,False,7.1,0,Kyiv,67598.68421052632
2587500,48.4,2,2.65,16,25.6,7,False,7.4,0,Kyiv,53460.7438016529
1378125,55.0,3,2.5,5,31.250000000000004,1,False,9.1,0,Vyshneve,25056.81818181818
2362500,48.9,4,2.6,5,37.1,3,False,5.2,0,Kyiv,48312.88343558282
5906250,141.3,5,2.65,6,96.3,3,False,14.9,1,Kyiv,41799.36305732484
4387500,61.0,2,2.5,6,39.0,2,False,9.0,0,Kyiv,71926.22950819672
2306250,40.0,1,2.8,24,17.2,10,False,10.3,2,Kyiv,57656.25
2193750,60.0,2,2.5,9,29.7,9,False,7.1,2,Brovary,36562.5
4218750,75.0,2,2.65,22,34.0,14,False,9.0,2,Kyiv,56250.0
1575000,65.0,3,2.65,5,45.0,2,False,7.0,1,Borshchahivka,24230.76923076923
5056875,77.0,3,3.0,5,53.5,2,False,9.0,0,Kyiv,65673.7012987013
675000,47.2,2,2.5,5,32.8,3,False,5.3,0,Bucha,14300.847457627118
2278125,38.2,1,2.65,14,21.704545454545457,1,False,9.1,0,Kyiv,59636.78010471204
2475000,38.0,2,3.3,6,22.0,3,False,11.0,0,Kyiv,65131.57894736842
1912500,43.0,1,2.65,16,17.0,11,False,10.0,0,Kyiv,44476.74418604651
1659375,34.0,1,2.65,13,17.0,12,False,9.0,0,Boyarka,48805.14705882353
2235938,74.0,3,3.2,3,43.8,2,False,14.0,0,Kyiv,30215.37837837838
2137500,38.0,1,2.7,14,21.0,11,False,7.5,0,Kyiv,56250.0
2728125,44.4,2,2.5,5,27.3,4,False,7.1,0,Kyiv,61444.25675675676
9281250,67.5,2,3.2,3,44.6,1,False,8.3,0,Kyiv,137500.0
3144375,61.9,3,2.5,12,42.2,9,False,7.1,2,Kyiv,50797.65751211632
2812500,50.7,2,2.65,9,28.806818181818187,3,False,9.1,1,Kyiv,55473.37278106509
2362500,45.1,2,2.5,5,30.5,2,False,7.2,1,Kyiv,52383.59201773836
2559375,38.2,1,2.65,25,16.2,18,False,8.3,1,Kyiv,66999.34554973821
2486250,67.0,2,2.7,22,35.2,17,False,14.0,0,Kyiv,37108.20895522388
7087500,85.0,3,2.65,16,50.0,12,False,10.0,0,Kyiv,83382.35294117648
2700000,93.0,4,2.65,5,64.7,1,False,14.0,0,Irpin,29032.25806451613
6750000,86.0,3,2.65,12,50.0,10,False,15.0,0,Kyiv,78488.37209302325
2109375,43.4,1,2.56,8,19.0,1,False,9.0,0,Brovary,48603.11059907834
3684375,63.0,3,2.6,9,40.0,4,False,10.0,1,Kyiv,58482.142857142855
2469375,44.0,2,2.55,9,27.4,8,False,6.7,0,Kyiv,56122.15909090909
4134375,72.4,3,2.6,16,42.4,10,False,11.9,0,Kyiv,57104.6270718232
2463750,47.0,2,2.65,20,19.0,15,False,16.0,0,Boryspil,52420.21276595745
2064375,43.0,2,2.5,5,25.0,1,False,5.2,0,Boryspil,48008.72093023256
4010625,51.0,2,2.5,17,29.5,13,False,8.2,0,Kyiv,78639.70588235294
1659375,39.2,1,2.75,17,15.7,14,False,13.4,2,Bucha,42330.99489795918
478125,58.8,2,2.65,3,47.0,1,False,8.5,0,Irpin,8131.377551020409
1816875,29.0,1,2.7,25,19.1,21,False,9.1,1,Kyiv,62650.86206896552
517500,44.0,2,2.65,5,32.0,5,False,5.0,0,Bucha,11761.363636363636
2418750,45.0,2,2.65,9,25.56818181818182,1,False,9.1,0,Kyiv,53750.0
1288125,31.0,1,2.5,2,19.3,1,False,4.0,0,Hostomel,41552.41935483871
9843750,128.0,3,3.0,6,75.0,5,False,16.0,2,Kyiv,76904.296875
1670625,36.0,1,2.65,27,14.0,25,False,12.0,0,Boryspil,46406.25
2981250,52.0,2,2.65,9,30.0,8,False,8.0,0,Kyiv,57331.730769230766
1951875,29.3,1,2.5,9,16.0,3,False,6.7,0,Kyiv,66616.89419795222
1726875,34.0,1,2.65,22,19.31818181818182,10,False,9.1,0,Kyiv,50790.44117647059
4668750,112.6,3,2.65,5,68.7,2,False,11.0,0,Kyiv,41463.14387211368
1743750,40.6,1,2.55,9,17.0,3,False,8.0,2,Hostomel,42949.50738916256
3684375,54.0,2,2.65,16,30.681818181818183,7,False,9.8,1,Kyiv,68229.16666666667
4109062,43.3,1,2.65,10,24.602272727272727,10,False,9.9,0,Vyshneve,94897.50577367206
1428750,24.0,1,2.65,22,18.0,8,False,9.1,0,Borshchahivka,59531.25
1406250,26.1,0,2.65,25,18.0,4,False,9.1,2,Brovary,53879.31034482758
2925000,65.0,3,2.5,5,39.0,1,False,7.8,2,Boryspil,45000.0
1040625,57.0,2,2.65,5,31.0,2,False,9.0,0,Vyshneve,18256.57894736842
3403125,51.0,1,2.65,16,23.0,6,False,10.2,2,Kyiv,66727.94117647059
2413125,40.0,1,2.65,12,20.0,11,False,9.0,0,Kyiv,60328.125
8937338,119.0,3,2.8,11,50.0,10,False,27.0,1,Kyiv,75103.6806722689
1996875,31.0,1,2.5,9,16.0,8,False,8.0,0,Kyiv,64415.32258064516
2025000,46.5,2,2.5,5,30.05,5,False,5.5,2,Kyiv,43548.3870967742
1940625,37.0,1,2.65,25,13.76,10,False,9.8,0,Hostomel,52449.32432432433
3825000,70.0,3,2.7,12,42.0,12,False,10.7,1,Kyiv,54642.857142857145
1226250,36.5,1,2.65,17,13.5,3,False,11.7,0,Boryspil,33595.890410958906
900000,49.1,1,2.5,5,19.1,3,False,13.8,2,Boryspil,18329.938900203662
7306875,103.1,3,3.05,16,66.7,15,False,13.0,0,Kyiv,70871.72647914647
3825000,64.0,3,2.5,5,50.0,4,False,13.0,0,Irpin,59765.625
1771875,45.0,2,2.5,5,27.0,5,False,5.5,0,Bucha,39375.0
1575000,54.0,2,2.65,5,30.681818181818183,2,False,9.1,0,Bucha,29166.666666666668
4781250,75.0,3,3.2,5,51.0,5,False,9.0,0,Kyiv,63750.0
951027,30.64,1,3.0,16,12.81,1,False,7.89,0,Irpin,31038.740208877283
5062500,48.0,1,2.8,16,19.0,4,False,15.0,2,Kyiv,105468.75
2811938,42.0,1,2.65,10,22.0,10,False,12.0,1,Kyiv,66950.90476190476
1687500,62.0,3,2.5,9,46.0,9,False,6.0,0,Boyarka,27217.74193548387
7306875,80.0,3,3.0,7,40.0,2,False,35.0,0,Kyiv,91335.9375
2137500,34.6,1,2.55,12,17.4,10,False,6.3,0,Kyiv,61777.45664739884
1546875,38.1,1,2.82,5,14.1,1,False,6.3,0,Kyiv,40600.3937007874
6187500,80.0,2,2.9,6,32.0,1,False,35.0,0,Kyiv,77343.75
4781250,69.0,3,2.65,9,43.0,5,False,9.0,0,Kyiv,69293.47826086957
2913750,57.7,3,2.65,9,38.5,9,False,8.2,1,Kyiv,50498.266897746966
3735000,80.0,3,2.65,25,45.45454545454546,14,False,9.1,0,Kyiv,46687.5
1487812,24.4,1,3.33,6,13.863636363636363,2,False,9.1,0,Kyiv,60975.901639344265
1575000,38.0,1,2.65,9,15.0,4,False,9.0,1,Kyiv,41447.36842105263
2919375,46.5,2,2.5,9,29.0,6,False,8.5,1,Kyiv,62782.25806451613
703125,33.0,1,2.65,5,26.0,4,False,6.0,0,Vyshneve,21306.81818181818
1890000,33.0,1,2.65,14,16.3,5,False,8.5,0,Boryspil,57272.72727272727
3937500,54.6,2,2.75,6,29.5,5,False,9.0,2,Kyiv,72115.38461538461
2587500,58.7,3,2.65,9,37.6,5,False,7.0,0,Kyiv,44080.06814310051
2756250,55.0,1,3.0,20,25.0,2,False,20.0,0,Kyiv,50113.63636363636
2587500,45.6,2,2.5,5,32.0,1,False,6.0,0,Kyiv,56743.42105263158
1518750,34.8,1,2.7,6,18.0,1,False,8.9,0,Boyarka,43642.24137931035
2553750,45.5,2,2.51,5,31.0,2,False,6.0,1,Kyiv,56126.37362637363
3937500,55.2,2,2.65,12,33.0,10,False,9.0,0,Kyiv,71331.52173913043
5006250,59.0,3,2.5,11,40.0,4,False,7.0,0,Kyiv,84851.69491525424
2131875,23.3,1,2.7,25,18.4,13,False,9.1,2,Kyiv,91496.78111587984
50625000,225.0,6,2.65,4,134.0,2,False,19.5,2,Kyiv,225000.0
4162500,69.2,3,2.65,12,43.78,12,False,7.06,0,Kyiv,60151.73410404624
2250000,45.0,2,2.55,5,28.2,3,False,6.0,0,Kyiv,50000.0
2586938,38.0,1,2.65,25,20.0,5,False,10.0,0,Kyiv,68077.31578947368
7031250,136.3,5,2.65,6,98.7,1,False,13.9,0,Kyiv,51586.57373440939
2025000,43.4,2,2.65,5,28.1,1,False,5.2,0,Borshchahivka,46658.986175115206
3825000,49.0,2,2.5,20,29.0,13,False,6.0,2,Kyiv,78061.22448979592
24187500,172.0,4,3.0,8,103.0,3,False,17.0,0,Kyiv,140625.0
2418750,49.0,1,2.7,9,18.0,1,False,15.0,2,Kyiv,49362.24489795919
54000000,317.0,4,3.5,3,183.0,3,False,9.1,1,Kyiv,170347.00315457414
2081250,42.0,1,2.65,5,18.0,5,False,10.0,0,Kyiv,49553.57142857143
2801250,50.0,2,2.65,9,30.0,5,False,7.5,2,Kyiv,56025.0
1434375,43.0,2,2.65,2,29.0,2,False,6.0,1,Boryspil,33357.558139534885
4781250,64.8,2,2.8,25,30.0,3,False,18.0,0,Kyiv,73784.72222222222
1321875,67.0,3,2.5,5,38.06818181818182,5,False,7.2,0,Boryspil,19729.4776119403
843750,36.2,2,2.5,2,23.6,1,False,5.5,0,Boyarka,23308.011049723755
590625,28.4,1,2.5,5,17.0,1,False,6.0,0,Hostomel,20796.654929577468
2300625,45.5,2,2.65,9,28.0,4,False,7.0,0,Kyiv,50563.18681318681
1687500,43.2,1,2.5,5,18.8,1,False,9.3,0,Brovary,39062.5
562500,45.0,2,2.65,2,29.5,1,False,6.2,0,Hostomel,12500.0
10800000,85.8,3,2.65,15,54.5,6,False,14.5,2,Kyiv,125874.12587412588
5512500,84.0,3,2.65,16,41.1,8,False,16.3,2,Kyiv,65625.0
